density,category,window
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.75,HighConfNDD,2000
0.0,HighConfNDD,2000
0.75,HighConfNDD,2000
0.75,HighConfNDD,2000
0.5,HighConfNDD,2000
0.5,HighConfNDD,2000
0.25,HighConfNDD,2000
0.75,HighConfNDD,2000
0.75,HighConfNDD,2000
0.5,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.75,HighConfNDD,2000
0.75,HighConfNDD,2000
0.25,HighConfNDD,2000
0.5,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.75,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
1.0,HighConfNDD,2000
0.5,HighConfNDD,2000
0.5,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.75,HighConfNDD,2000
0.25,HighConfNDD,2000
2.75,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
1.25,HighConfNDD,2000
0.75,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
1.25,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.5,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
1.75,HighConfNDD,2000
1.0,HighConfNDD,2000
1.25,HighConfNDD,2000
0.0,HighConfNDD,2000
1.5,HighConfNDD,2000
0.75,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
1.0,HighConfNDD,2000
0.5,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
3.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.5,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.5,HighConfNDD,2000
1.25,HighConfNDD,2000
0.25,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
1.0,HighConfNDD,2000
0.75,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.25,HighConfNDD,2000
0.25,HighConfNDD,2000
0.5,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.25,HighConfNDD,2000
0.25,HighConfNDD,2000
0.5,HighConfNDD,2000
0.0,HighConfNDD,2000
1.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.0,HighConfNDD,2000
0.75,HighConfNDD,2000
0.75,HighConfNDD,2000
1.5,HighConfNDD,2000
0.25,HighConfNDD,2000
0.25,HighConfNDD,2000
0.0,HighConfNDD,2000
3.0,HighConfNDD,2000
0.75,HighConfNDD,2000
0.0,HighConfNDD,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
2.25,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.25,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
1.25,Housekeeping,2000
1.0,Housekeeping,2000
1.75,Housekeeping,2000
1.25,Housekeeping,2000
2.0,Housekeeping,2000
1.0,Housekeeping,2000
2.5,Housekeeping,2000
1.5,Housekeeping,2000
1.0,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.5,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
1.5,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
2.0,Housekeeping,2000
2.25,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
1.5,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
1.5,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
1.5,Housekeeping,2000
0.0,Housekeeping,2000
1.75,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
1.5,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
1.25,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
1.5,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
1.75,Housekeeping,2000
1.0,Housekeeping,2000
1.25,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
1.25,Housekeeping,2000
2.5,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.75,Housekeeping,2000
3.0,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
1.5,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
1.5,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
1.25,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
1.25,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
2.0,Housekeeping,2000
2.25,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
2.25,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.5,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
1.25,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
1.75,Housekeeping,2000
2.0,Housekeeping,2000
1.25,Housekeeping,2000
2.0,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.25,Housekeeping,2000
1.25,Housekeeping,2000
1.0,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
1.5,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
1.75,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
1.5,Housekeeping,2000
1.5,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
1.5,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
1.5,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
1.5,Housekeeping,2000
2.25,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.25,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
1.25,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
1.25,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.75,Housekeeping,2000
0.5,Housekeeping,2000
2.0,Housekeeping,2000
1.25,Housekeeping,2000
1.5,Housekeeping,2000
1.25,Housekeeping,2000
1.5,Housekeeping,2000
0.5,Housekeeping,2000
1.75,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
2.5,Housekeeping,2000
1.5,Housekeeping,2000
1.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
1.5,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
1.5,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
1.25,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
1.75,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.5,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
1.5,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
1.75,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
1.75,Housekeeping,2000
0.25,Housekeeping,2000
2.25,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
2.25,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
1.25,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.25,Housekeeping,2000
1.5,Housekeeping,2000
0.25,Housekeeping,2000
1.5,Housekeeping,2000
1.25,Housekeeping,2000
2.0,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
1.5,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.25,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
2.5,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
1.75,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
2.5,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.75,Housekeeping,2000
2.25,Housekeeping,2000
1.25,Housekeeping,2000
1.25,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
1.5,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
1.75,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.25,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
1.5,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
1.5,Housekeeping,2000
1.5,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
2.0,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
2.0,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
1.5,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
2.0,Housekeeping,2000
1.25,Housekeeping,2000
2.25,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.5,Housekeeping,2000
0.25,Housekeeping,2000
1.25,Housekeeping,2000
0.5,Housekeeping,2000
1.5,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.25,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
1.0,Housekeeping,2000
1.5,Housekeeping,2000
2.0,Housekeeping,2000
1.5,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
1.75,Housekeeping,2000
1.75,Housekeeping,2000
0.75,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
1.5,Housekeeping,2000
0.0,Housekeeping,2000
1.25,Housekeeping,2000
0.75,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
1.25,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
1.5,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
1.5,Housekeeping,2000
0.5,Housekeeping,2000
2.0,Housekeeping,2000
2.0,Housekeeping,2000
0.75,Housekeeping,2000
1.25,Housekeeping,2000
1.25,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
1.75,Housekeeping,2000
1.25,Housekeeping,2000
0.25,Housekeeping,2000
0.75,Housekeeping,2000
1.25,Housekeeping,2000
1.0,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
1.25,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.5,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.0,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
1.0,Housekeeping,2000
1.75,Housekeeping,2000
1.25,Housekeeping,2000
0.0,Housekeeping,2000
1.0,Housekeeping,2000
0.0,Housekeeping,2000
1.25,Housekeeping,2000
0.75,Housekeeping,2000
1.75,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
1.75,Housekeeping,2000
0.75,Housekeeping,2000
0.25,Housekeeping,2000
1.0,Housekeeping,2000
1.25,Housekeeping,2000
0.0,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.25,Housekeeping,2000
0.5,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
0.25,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
0.75,Housekeeping,2000
1.25,Housekeeping,2000
1.0,Housekeeping,2000
0.75,Housekeeping,2000
2.0,Housekeeping,2000
0.0,Housekeeping,2000
1.5,Housekeeping,2000
1.5,Housekeeping,2000
1.25,Housekeeping,2000
1.5,Housekeeping,2000
0.75,Housekeeping,2000
1.75,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
0.75,Housekeeping,2000
0.5,Housekeeping,2000
1.25,Housekeeping,2000
0.75,Housekeeping,2000
1.75,Housekeeping,2000
1.75,Housekeeping,2000
1.25,Housekeeping,2000
1.5,Housekeeping,2000
1.0,Housekeeping,2000
1.25,Housekeeping,2000
1.25,Housekeeping,2000
0.0,Housekeeping,2000
0.0,Housekeeping,2000
0.75,Housekeeping,2000
1.25,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.5,Housekeeping,2000
1.0,Housekeeping,2000
0.5,Housekeeping,2000
1.5,Housekeeping,2000
1.25,Housekeeping,2000
1.0,Housekeeping,2000
0.0,Housekeeping,2000
1.75,Housekeeping,2000
0.75,Housekeeping,2000
